conference,gender,name,image_urls,year
PyCon US,male,Maciej Fijałkowski Alex Gaynor,,2011
PyCon US,male,Maciej Fijalkowski Alex Gaynor Armin Rigo,,2012
PyCon US,male,Maciej Fijalkowski Armin Rigo Alex Gaynor,,2012
PyCon US,male,Maksim Tsvetovat,,2012
PyCon US,male,Maksim Tsvetovat Alex Kouznetsov Jacqueline Kazil,,2013
PyCon US,male,Mark Kohler,,2012
PyCon US,male,Mark Kohler,,2013
PyCon US,male,Mark Ramm,,2008
PyCon US,male,Mark RAMM,,2009
PyCon US,male,Mark Ramm,,2010
PyCon US,male,Mark Ramm,,2011
PyCon US,male,Massimo Di Pierro,,2012
PyCon US,male,Matias Torchinsky,,2010
PyCon US,male,Matt Boersma,,2007
PyCon US,male,Matt Chaput,,2013
PyCon US,male,Matt Croydon,,2010
PyCon US,male,Matt Davis,,2013
PyCon US,male,Matt Harrison,,2008
PyCon US,male,Matt Harrison,,2009
PyCon US,male,Matt Harrison,,2012
PyCon US,male,Matt Harrison,,2013
PyCon US,male,matt harrison,,2014
PyCon US,male,Matthew J Desmarais,,2011
PyCon US,male,Matthew Russell,,2014
PyCon US,male,Matt Spitz,,2011
PyCon US,male,Matt Spitz,,2012
PyCon US,male,Max Ischenko,,2010
PyCon US,male,Michael Bayer,,2012
PyCon US,male,Michael Becker,,2014
PyCon US,male,Michael Carter,,2011
PyCon US,male,Michael DeHaan,,2014
PyCon US,male,Michael D. Healy,,2011
PyCon US,male,Michael Foord,,2011
PyCon US,male,Michael M Carter,,2008
PyCon US,male,Michael Sims,,2011
PyCon US,male,Miguel Grinberg,,2014
PyCon US,male,Mike Bayer,,2008
PyCon US,male,Mike Bayer,,2013
PyCon US,male,mike bayer,,2014
PyCon US,male,Mike C. Fletcher,,2010
PyCon US,male,Mike Müller,,2012
PyCon US,male,Mike Müller,,2013
PyCon US,male,Mike Müller,,2014
PyCon US,male,Mike Pirnat,,2011
PyCon US,male,Mike Pirnat David Stanek,,2013
PyCon US,male,Mike Pirnat David Stanek,,2014
PyCon US,male,Mitch Garnaat,,2013
PyCon US,male,Monty Taylor,,2007
PyCon US,male,Moshe Zadka,,2012
PyCon US,male,Mr. Adam T. Lindsay,,2010
PyCon US,male,Mr. Andrew A Francis,,2008
PyCon US,male,Mr. Andrew M Kuchling,,2009
PyCon US,male,Mr. Barry Warsaw,,2010
PyCon US,male,Mr. Brandon C Rhodes,,2008
PyCon US,male,Mr. Brett Cannon,,2008
PyCon US,male,Mr. Brett Cannon,,2009
PyCon US,male,Mr. Brett Cannon,,2010
PyCon US,male,Mr. Carl B. Trachte,,2007
PyCon US,male,Mr. Chander K Ganesan,,2010
PyCon US,male,Mr. Charles Merriam,,2008
PyCon US,male,Mr. Christian Tismer,,2007
PyCon US,male,Mr. Collin Winter,,2008
PyCon US,male,Mr. David Ewing,,2009
PyCon US,male,Mr. David J Shoemaker,,2007
PyCon US,male,Mr. Ed Brannin,,2007
PyCon US,male,Mr. Edward L Abrams,,2010
PyCon US,male,Mr. Edward Leafe,,2007
PyCon US,male,Mr. Eric Florenzano,,2010
PyCon US,male,Mr. Eric Silverman,,2010
PyCon US,male,Mr. Frank J Wierzbicki,,2008
PyCon US,male,Mr. Frank K Wilder,,2007
PyCon US,male,Mr. George F Rice,,2008
PyCon US,male,Mr. Giles Thomas,,2008
PyCon US,male,Mr. Gregor Lingl,,2009
PyCon US,male,Mr. Gustavo S. Barbieri,,2009
PyCon US,male,Mr. Ian S Bicking,,2007
PyCon US,male,Mr. Jack A Diederich,,2009
PyCon US,male,Mr. Jack Diederich,,2007
PyCon US,male,Mr. Jeffrey W Scudder,,2008
PyCon US,male,Mr. Jesse Noller,,2009
PyCon US,male,Mr. Jim Hugunin,,2007
PyCon US,male,Mr. Jim Hugunin,,2008
PyCon US,male,Mr. Johannes Woolard,,2008
PyCon US,male,Mr. John Harrison,,2008
PyCon US,male,Mr. Jonathan Hartley,,2008
PyCon US,male,Mr. Judah B De Paula,,2007
PyCon US,male,Mr. Justin Lilly,,2010
PyCon US,male,Mr. Kevin Dangoor,,2008
PyCon US,male,Mr. Kevin P Boers,,2009
PyCon US,male,Mr. Kristján V Jónsson,,2009
PyCon US,male,Mr. Kumar McMillan,,2008
PyCon US,male,Mr. Larry Hastings,,2010
PyCon US,male,Mr. Lennart Regebro,,2009
PyCon US,male,Mr. Maciej Fijalkowski,,2009
PyCon US,male,Mr. Maciej Fijalkowski,,2010
PyCon US,male,Mr. Manfred Schwendinger,,2009
PyCon US,male,Mr. Mark R Hinkle,,2007
PyCon US,male,Mr. Mark R Ramm-Christensen,,2007
PyCon US,male,Mr. Matthew Good,,2007
PyCon US,male,Mr. Michael Hudson,,2007
PyCon US,male,Mr. Michael J Foord,,2007
PyCon US,male,Mr. Michael J Foord,,2008
PyCon US,male,Mr. Michael J Foord,,2009
PyCon US,male,Mr. Michael J Foord,,2010
PyCon US,male,Mr. Mike C Fletcher,,2007
PyCon US,male,Mr. Mike C. Fletcher,,2009
PyCon US,male,Mr. Mike McGrath,,2009
PyCon US,male,Mr. Mike Pirnat,,2007
PyCon US,male,Mr. Noah Kantrowitz,,2008
PyCon US,male,Mr. Patrick G Smith,,2007
PyCon US,male,Mr. Paul Carduner,,2007
PyCon US,male,Mr. Raymond D Hettinger,,2008
PyCon US,male,Mr. Rick Copeland,,2010
PyCon US,male,Mr. Robert,,2009
PyCon US,male,Mr. Robert E Brewer,,2009
PyCon US,male,Mr. Rodney Drenth,,2008
PyCon US,male,Mr. Roy Hyunjin Han,,2010
PyCon US,male,Mr. Sanjiv Singh,,2010
PyCon US,male,Mr. Scott Chacon,,2010
PyCon US,male,Mr. Sean J Taylor,,2008
PyCon US,male,Mr. Sean Reifschneider,,2008
PyCon US,male,Mr. Simon Burton,,2007
PyCon US,male,Mr. Stani Michiels,,2010
PyCon US,male,Mr. Stephan R.A. Deibel,,2008
PyCon US,male,Mr. Steven C Wilcox,,2008
PyCon US,male,Mr. Tarek Ziadé,,2009
PyCon US,male,Mr. Todd Whiteman,,2007
PyCon US,male,Mr. wesley j. chun,,2010
PyCon US,male,Nathan Yergler,,2012
PyCon US,male,Nathan Yergler,,2013
PyCon US,male,Nathan Yergler,,2014
PyCon US,male,Ned Batchelder,,2009
PyCon US,male,Ned Batchelder,,2010
PyCon US,male,Ned Batchelder,,2011
PyCon US,male,Ned Batchelder,,2012
PyCon US,male,Ned Batchelder,,2013
PyCon US,male,Ned Batchelder,,2014
PyCon US,male,Ned Jackson Lovely,,2014
PyCon US,male,Niall O'Higgins,,2011
PyCon US,male,Nick Coghlan Barry Warsaw Éric Araujo,,2013
PyCon US,male,Nicolas Lara,,2010
PyCon US,male,Niko Skrypnik,,2014
PyCon US,male,Noah Gift,,2008
PyCon US,male,Noah Gift,,2011
PyCon US,male,Noah Kantrowitz,,2012
PyCon US,male,Noah Kantrowitz,,2014
PyCon US,male,Olivier Grisel,,2011
PyCon US,male,Olivier Grisel,,2012
PyCon US,male,Olivier Grisel,,2013
PyCon US,male,Olivier Grisel Jake Vanderplas,,2014
PyCon US,male,Owen Taylor,,2009
PyCon US,male,Paul Everitt,,2013
PyCon US,male,Paul Everitt,,2014
PyCon US,male,Paul McMillan,,2012
PyCon US,male,Paul Smith,,2012
PyCon US,male,Paul Tagliamonte,,2014
PyCon US,male,Paul Winkler,,2008
PyCon US,male,Pedro Kroger,,2012
PyCon US,male,Peter A Portante,,2010
PyCon US,male,Peter Baumgartner,,2014
PyCon US,male,Peter Kropf,,2012
PyCon US,male,Peter Portante,,2011
PyCon US,male,Peter Shinners,,2007
PyCon US,male,Peter Shinners,,2010
PyCon US,male,Peter Skomoroch,,2008
PyCon US,male,Peter Z Wang,,2008
PyCon US,male,Philip Jenvey,,2009
PyCon US,male,Preston Holmes,,2014
PyCon US,male,Raymond Hettinger,,2009
PyCon US,male,Raymond Hettinger,,2010
PyCon US,male,Raymond Hettinger,,2011
PyCon US,male,Raymond Hettinger,,2012
PyCon US,male,Raymond Hettinger,,2013
PyCon US,male,R. David Murray,,2012
PyCon US,male,Rev. Johnny Healey,,2011
PyCon US,male,Ricardo Kirkner,,2012
PyCon US,male,Richard Crowley,,2011
PyCon US,male,Richard Jones,,2008
PyCon US,male,Richard Jones,,2013
PyCon US,male,Richard Jones,,2014
PyCon US,male,Richard Jones Katie Cunningham,,2012
PyCon US,male,Richard M Tew,,2009
PyCon US,male,Richard T. Saunders,,2011
PyCon US,male,Rick Branson,,2013
PyCon US,male,Rick Copeland Bernie Hackett,,2012
PyCon US,male,Robbie Clemons,,2012
PyCon US,male,Robert Brewer,,2012
PyCon US,male,Robert E Brewer,,2010
PyCon US,male,Robert Elwell,,2013
PyCon US,male,Robert Kluin Beau Lyddon,,2013
PyCon US,male,Roberto De Almeida,,2007
PyCon US,male,Rob Ludwick,,2011
PyCon US,male,Roy Hyunjin Han,,2011
PyCon US,male,Russell Darling,,2007
PyCon US,male,Scott Lobdell,,2014
PyCon US,male,Sean Reifschneider,,2007
PyCon US,male,Sean Zicari,,2013
PyCon US,male,Stephen McJohn,,2013
PyCon US,male,Steve Dower,,2013
PyCon US,male,Steve Holden,,2009
PyCon US,male,Steven Citron-Pousty,,2013
PyCon US,male,Steven Lott,,2007
PyCon US,male,Stuart Williams,,2009
PyCon US,male,Stuart Williams,,2012
PyCon US,male,Stuart Williams,,2013
PyCon US,male,Stuart Williams,,2014
PyCon US,male,Taavi Burns,,2012
PyCon US,male,Taavi Burns,,2013
PyCon US,male,Tarek Ziadé,,2010
PyCon US,male,Tarek Ziadé,,2011
PyCon US,male,Tavish Armstrong,,2014
PyCon US,male,Tavis Rudd,,2013
PyCon US,male,Ted Leung,,2009
PyCon US,male,Thomas Hansen Mathieu Virbel,,2013
PyCon US,male,Thomas Smith,,2012
PyCon US,male,Tim Lesher,,2011
PyCon US,male,Titus Brown,,2013
PyCon US,male,Titus Brown,,2014
PyCon US,male,Tobias Ivarsson,,2009
PyCon US,male,Tobias Ivarsson,,2010
PyCon US,male,Tom Santero,,2014
PyCon US,male,Toshio E Kuratomi,,2009
PyCon US,male,Travis E Oliphant,,2008
PyCon US,male,Travis Fischer Esther Nam,,2014
PyCon US,male,Travis Oliphant,,2012
PyCon US,male,Travis Oliphant Peter Wang Benjamin Zaitlen,,2013
PyCon US,male,Travis Oliphant Siu Kwan Lam Mark Florisson,,2013
PyCon US,male,Vern Ceder,,2011
PyCon US,male,Victor Stinner,,2011
PyCon US,male,Victor Stinner,,2014
PyCon US,male,Walker Hale,,2012
PyCon US,male,wesley chun,,2011
PyCon US,male,Wesley Chun,,2013
PyCon US,male,wesley chun,,2014
PyCon US,male,wesley j chun,,2008
PyCon US,male,Wes McKinney,,2010
PyCon US,male,Wes McKinney,,2012
PyCon US,male,William Scullin,,2011
PyCon US,male,Yannick Gingras,,2011
PyCon US,male,Zach Steindler,,2011
PyCon US,male,Zahari Petkov,,2009
PyCon US,male,Zed A. Shaw,,2011
PyCon US,mostly_female,Christie Koehler,,2013
PyCon US,mostly_female,Deniz Kural,,2011
PyCon US,mostly_female,Lynn Root,,2013
PyCon US,mostly_female,Lynn Root,,2014
PyCon US,mostly_female,Ms. Leigh Honeywell,,2010
PyCon US,mostly_female,Shannon -jj Behrens Mike Solomon,,2012
PyCon US,mostly_female,Stacey Sern,,2014
PyCon US,mostly_female,Tracy Osborn David Wolever,,2014
PyCon US,mostly_male,Chris Lambacher,,2012
PyCon US,mostly_male,Chris McDonough,,2011
PyCon US,mostly_male,Chris McDonough,,2012
PyCon US,mostly_male,Chris McDonough,,2013
PyCon US,mostly_male,Chris McDonough Ben Bangert Mark Ramm,,2011
PyCon US,mostly_male,Chris M. Perkins,,2009
PyCon US,mostly_male,Chris Withers,,2013
PyCon US,mostly_male,Corey Oordt,,2011
PyCon US,mostly_male,Kirby T Urner,,2008
PyCon US,mostly_male,Marty Alchin,,2008
PyCon US,mostly_male,Mel Chua,,2013
PyCon US,mostly_male,Mr. Chris P McDonough,,2008
PyCon US,mostly_male,Ryan J O'Neil,,2010
PyCon US,mostly_male,Ryan Kelly,,2012
PyCon US,mostly_male,Ryan Petrello,,2011
PyCon US,mostly_male,Terry Peppers,,2009
PyCon US,mostly_male,Toby Rosen,,2012
PyCon US,mostly_male,Van Lindberg,,2007
PyCon US,mostly_male,Van Lindberg,,2011
PyCon US,mostly_male,Van Lindberg,,2012
PyCon US,mostly_male,Van Lindberg,,2013
PyGotham,andy,Al Barrentine,,2011
Pygotham,andy,Deepankar Sharma,,2012
Pygotham,andy,Kinshuk Mishra,,2012
Pygotham,andy,Mirabai Knight,,2012
PyGotham,female,Annina Rüst,,2011
Pygotham,female,Annina Rüst,,2012
Pygotham,female,Gloria W,,2012
Pygotham,female,Jennifer Creighton,,2012
Pygotham,female,Shoshana Roberts,,2012
Pygotham,male,A. Jesse Jiryu Davis,,2012
PyGotham,male,Alexander Gaudio,,2011
Pygotham,male,Andy Fundinger,,2012
Pygotham,male,Christopher Mueller,,2012
Pygotham,male,Dan Crosta,,2012
Pygotham,male,Dan Gesser,,2012
Pygotham,male,Daniel Kuebrich,,2012
Pygotham,male,David Jensen,,2012
Pygotham,male,Edward Twitchell Hall III,,2012
Pygotham,male,Eliot Horowitz,,2012
Pygotham,male,Erik Bernhardsson,,2012
Pygotham,male,Henrik Lindström,,2012
Pygotham,male,Jon Åslund,,2012
Pygotham,male,Joseph Versoza,,2012
Pygotham,male,Michael McKerns,,2012
Pygotham,male,mike bayer,,2012
Pygotham,male,Nick Borth,,2012
Pygotham,male,Paul Winkler,,2012
Pygotham,male,Sean Ross-Ross,,2012
Pygotham,male,Steven Christopher Colbert,,2012
Pygotham,male,V James Powell,,2012
Pygotham,male,Wes McKinney,,2012
Pygotham,mostly_male,Chris McDonough,,2012
Pygotham,mostly_male,Devon Jones,,2012
Pygotham,mostly_male,Naveen Michaud-Agrawal,,2012
PyOhio,andy,Swift,,2013
PyOhio,female,Alison Alvarez,,2013
PyOhio,female,Ann Elliott,,2013
PyOhio,female,Catherine Devlin,,2013
PyOhio,female,Katina Mooneyham,,2012
PyOhio,male,Aaron Oliver,,2011
PyOhio,male,Aaron O'Mullan,,2013
PyOhio,male,Alex Ezell,,2011
PyOhio,male,Alex Gaynor,,2010
PyOhio,male,Andrew Schoen,,2012
PyOhio,male,Benjamin W. Smith,,2012
PyOhio,male,Ben Rousch,,2012
PyOhio,male,Ben Rousch,,2013
PyOhio,male,Ben Timby,,2013
PyOhio,male,Brad Montgomery,,2013
PyOhio,male,Brandon Lorenz,,2013
PyOhio,male,Brandon Rhodes,,2012
PyOhio,male,Brandon Rhodes,,2013
PyOhio,male,Brian Costlow,,2012
PyOhio,male,Brian Prince,,2013
PyOhio,male,Chad Whitacre,,2012
PyOhio,male,Christian Wyglendowski,,2013
PyOhio,male,Christopher Felton,,2013
PyOhio,male,Dan Crosta,,2012
PyOhio,male,David J Felix,,2013
PyOhio,male,David Stanek,,2013
PyOhio,male,Eric Floehr,,2012
PyOhio,male,Greg Lindstrom,,2013
PyOhio,male,Greg Malcolm,,2012
PyOhio,male,Jack Diederich,,2012
PyOhio,male,James Tauber,,2012
PyOhio,male,Jason Myers,,2013
PyOhio,male,Jay Shaffstall,,2013
PyOhio,male,Jeff Armstrong,,2012
PyOhio,male,Jeffrey Armstrong,,2013
PyOhio,male,Kenneth Reitz,,2012
PyOhio,male,Kenneth Reitz,,2013
PyOhio,male,Matthew Lauber,,2013
PyOhio,male,Michael Robellard,,2013
PyOhio,male,Michael Yanovich,,2012
PyOhio,male,Michael Yanovich,,2013
PyOhio,male,Mike Crute,,2012
PyOhio,male,Mike Pirnat,,2013
PyOhio,male,Mike Rehner,,2012
PyOhio,male,Nathan Yergler,,2012
PyOhio,male,Nathan Yergler,,2013
PyOhio,male,Nolan Brubaker,,2012
PyOhio,male,Peter Carswell,,2012
PyOhio,male,Peter Carswell,,2013
PyOhio,male,Raymond Chandler III,,2012
PyOhio,male,Raymond Chandler III,,2013
PyOhio,male,Rick Harding,,2012
PyOhio,male,Taavi Burns,,2012
PyOhio,male,Thomas Fetherston,,2012
PyOhio,male,Thomas Fetherston,,2013
PyOhio,male,Thomas Winningham,,2012
PyOhio,male,Tim Kuehlhorn,,2013
PyOhio,male,Timothy Wilson,,2013
PyOhio,male,W. Matthew Wilson,,2012
PyOhio,male,Zach Wick,,2013
PyOhio,male,Zbigniew Jędrzejewski-Szmek,,2013
PyOhio,mostly_male,Chris Calloway,,2012
PyOhio,mostly_male,Chris Calloway,,2013
PyOhio,mostly_male,Chris Ridenour,,2013
PyOhio,mostly_male,Pradeep Gowda,,2012
PyTennessee,andy,Toran Billups,,2014
PyTennessee,andy,Tres Seaver,,2014
PyTennessee,female,Catherine Devlin,,2014
PyTennessee,female,Jessica McKellar,,2014
PyTennessee,female,Laurie Kalmanson,,2014
PyTennessee,female,Martha Girdler,,2014
PyTennessee,female,Rachel Sanders,,2014
PyTennessee,female,Sarah Guido,,2014
PyTennessee,male,Adam Haney,,2014
PyTennessee,male,Brian Dailey,,2014
PyTennessee,male,Chad Whitacre,,2014
PyTennessee,male,Christopher Laco,,2014
PyTennessee,male,Craig Kerstiens,,2014
PyTennessee,male,Edward Finkler,,2014
PyTennessee,male,Eric Floehr,,2014
PyTennessee,male,Fred Alger,,2014
PyTennessee,male,Jacques Woodcock,,2014
PyTennessee,male,Jason Haley,,2014
PyTennessee,male,Jason Orendorff,,2014
PyTennessee,male,John Berryman,,2014
PyTennessee,male,Josh Mock,,2014
PyTennessee,male,Kenneth Reitz,,2014
PyTennessee,male,Kevin Harvey,,2014
PyTennessee,male,K Lars Lohn,,2014
PyTennessee,male,Matthew Russell,,2014
PyTennessee,male,Steve Winton,,2014
PyTennessee,male,Tim O'Guin,,2014
PyTennessee,mostly_female,Lynn Root,,2014
PyTennessee,mostly_male,Chris Fonnesbeck,,2014
PyTennessee,mostly_male,Chris McDonough,,2014
railsberry,andy,Tammer Saleh,,2012
railsberry,female,Linda Liukas,,2012
railsberry,male,Aaron Patterson,,2012
railsberry,male,Ben Orenstein,,2012
railsberry,male,Elliott Kember,,2012
railsberry,male,Eric Redmond,,2012
railsberry,male,Jon Leighton,,2012
railsberry,male,Jose Valim,,2012
railsberry,male,Josh Kalderimis,,2012
railsberry,male,Konstantin Haase,,2012
railsberry,male,Marcin Bunsch,,2012
railsberry,male,Mariusz Lusiak,,2012
railsberry,male,Patrick Huesler,,2012
railsberry,male,Randall Thomas,,2012
railsberry,male,Sebastian Deutsch,,2012
railsberry,male,Tim Lossen,,2012
railsberry,male,Tom Stuart,,2012
railsberry,male,Xavier Noria,,2012
railsberry,male,Yehuda Katz,,2012
railsberry,male,Zach Holman,,2012
railsberry,mostly_male,Corey Donohoe,,2012
RailsConf,andy,Adarsh Pandit,,2013
RailsConf,andy,Caike Souza,,2012
RailsConf,andy,Casey Rosenthal,,2013
RailsConf,andy,Engine Yard,,2012
RailsConf,andy,Hampton Catlin,,2012
RailsConf,andy,Pat Allan,,2013
RailsConf,andy,PJ Hagerty,,2013
RailsConf,andy,Various Presenters,,2012
RailsConf,female,Aimee Simone,,2013
RailsConf,female,Carina C. Zona,,2013
RailsConf,female,Emily Stolfo,,2013
RailsConf,female,Katrina Owen,,2013
RailsConf,female,Lori Olson,,2012
RailsConf,female,Rebecca Miller-Webster,,2013
RailsConf,female,Sarah Mei,,2012
RailsConf,female,Savannah Wolf,,2013
RailsConf,female,Yoko Harada,,2013
RailsConf,male,Aaron Bedra,,2012
RailsConf,male,Aaron Patterson,,2012
RailsConf,male,Aaron Patterson,,2013
RailsConf,male,Aaron Pfeifer,,2013
RailsConf,male,Adam Sanderson,,2013
RailsConf,male,Allan  Grant,,2013
RailsConf,male,Andre Arko,,2013
RailsConf,male,Andrew Bloomgarden,,2013
RailsConf,male,Andrew Cantino,,2012
RailsConf,male,Andrew Cantino,,2013
RailsConf,male,Andrew Carter,,2012
RailsConf,male,Andy Maleh,,2012
RailsConf,male,Attila Domokos,,2013
RailsConf,male,Avdi Grimm,,2012
RailsConf,male,Beau Harrington,,2013
RailsConf,male,Ben Orenstein,,2013
RailsConf,male,Brandon Black,,2013
RailsConf,male,Brendan Loudermilk,,2013
RailsConf,male,Brian Cardarella,,2013
RailsConf,male,Brian Gugliemetti,,2013
RailsConf,male,Brian Morton,,2013
RailsConf,male,Brian Sam-Bodden,,2013
RailsConf,male,Bryan Helmkamp,,2013
RailsConf,male,Bryan Liles,,2012
RailsConf,male,Bryan Woods,,2013
RailsConf,male,Carl Lerche,,2013
RailsConf,male,Charles Abbott,,2012
RailsConf,male,Charles Max Wood,,2012
RailsConf,male,Christopher Greene,,2013
RailsConf,male,Conrad  Irwin,,2013
RailsConf,male,Daniel Azuma,,2012
RailsConf,male,Daniel Azuma,,2013
RailsConf,male,David Brady,,2012
RailsConf,male,David Cohen,,2012
RailsConf,male,David Czarnecki,,2012
RailsConf,male,David Heinemeier Hansson,,2012
RailsConf,male,David Heinemeier Hansson,,2013
RailsConf,male,David Padilla,,2013
RailsConf,male,Dr. Nic Williams,,2012
RailsConf,male,Edward Chiu,,2013
RailsConf,male,Ernie Miller,,2013
RailsConf,male,Ethan Vizitei,,2013
RailsConf,male,Evan Phoenix,,2012
RailsConf,male,Ezra Zygmuntowicz,,2012
RailsConf,male,Fletcher Nichol,,2013
RailsConf,male,George Brocklehurst,,2013
RailsConf,male,Gregg Pollack,,2012
RailsConf,male,Harlow Ward,,2013
RailsConf,male,Ilya Grigorik,,2012
RailsConf,male,Jacob Swanner,,2012
RailsConf,male,James Duncan Davidson,,2013
RailsConf,male,James Edward Gray II,,2012
RailsConf,male,Jared Ning,,2012
RailsConf,male,Jeff Casimir,,2013
RailsConf,male,Jeff Dwyer,,2012
RailsConf,male,Jerry Cheung,,2012
RailsConf,male,Jesse Wolgamott,,2013
RailsConf,male,Jim Jones,,2013
RailsConf,male,Jim Weirich,,2012
RailsConf,male,John Bender,,2012
RailsConf,male,John Downey,,2013
RailsConf,male,John Duff,,2013
RailsConf,male,Jonathan Dahl,,2013
RailsConf,male,Jon Larkowski,,2012
RailsConf,male,Joseph Ruscio,,2012
RailsConf,male,Jose Valim,,2013
RailsConf,male,Josh Kalderimis,,2012
RailsConf,male,Josh Susser,,2012
RailsConf,male,Julian Giuca,,2013
RailsConf,male,Justin Collins,,2012
RailsConf,male,Keith Gaddis,,2012
RailsConf,male,Kenta Murata,,2012
RailsConf,male,Kevin Burke,,2013
RailsConf,male,Lance Ball,,2012
RailsConf,male,Lionel  Barrow,,2013
RailsConf,male,Luke Francl,,2013
RailsConf,male,Mark Bates,,2012
RailsConf,male,Mark McSpadden,,2013
RailsConf,male,Matt Sanders,,2012
RailsConf,male,Michael Fairley,,2012
RailsConf,male,Michael Hartl,,2012
RailsConf,male,Michael Hartl,,2013
RailsConf,male,Michael Murphy,,2013
RailsConf,male,Mikel Lindsaar,,2012
RailsConf,male,Mike Moore,,2012
RailsConf,male,Miles Woodroffe,,2012
RailsConf,male,Nathan Bibler,,2012
RailsConf,male,Nathen Harvey,,2012
RailsConf,male,Nick Quaranto,,2012
RailsConf,male,Noel Rappin,,2012
RailsConf,male,Noel Rappin,,2013
RailsConf,male,Obie Fernandez,,2012
RailsConf,male,Olivier Lacan,,2012
RailsConf,male,Patrick Leonard,,2012
RailsConf,male,Patrick Peak,,2013
RailsConf,male,Patrick S. Robertson,,2013
RailsConf,male,Pedro Belo,,2012
RailsConf,male,Piotr Sarnacki,,2012
RailsConf,male,Richard Huang,,2012
RailsConf,male,Richard Schneeman,,2013
RailsConf,male,Sandi Metz,,2013
RailsConf,male,Santiago Pastorino,,2012
RailsConf,male,Sebastian Delmont,,2013
RailsConf,male,Shai Rosenfeld,,2013
RailsConf,male,Stefan Wintermeyer,,2013
RailsConf,male,Steve Jang,,2012
RailsConf,male,Steve Klabnik,,2012
RailsConf,male,Terence Lee,,2012
RailsConf,male,Terence Lee,,2013
RailsConf,male,Thomas Meeks,,2013
RailsConf,male,Thomas Pomfret,,2012
RailsConf,male,Trevor Rowe,,2013
RailsConf,male,Xavier Shay,,2012
RailsConf,male,Yehuda Katz,,2012
RailsConf,male,Yehuda Katz,,2013
RailsConf,male,Zachary Briggs,,2013
RailsConf,male,Zach Dennis,,2012
RailsConf,mostly_female,Prem Sichanugrist,,2013
RailsConf,mostly_male,Cameron Dutro,,2012
RailsConf,mostly_male,Chris Kelly,,2013
RailsConf,mostly_male,Jesus Jackson,,2013
RailsConf,mostly_male,Rich Hickey,,2012
RailsConf,mostly_male,Ryan Stout,,2012
RailsConf,mostly_male,Ryan Twomey,,2013
RailsConf,mostly_male,Will Leinweber,,2012
Rails Israel,andy,Case Taintor,,2013
Rails Israel,female,Emily Stolfo,,2013
Rails Israel,male,Andre Arko,,2013
Rails Israel,male,Arik Fraimovich,,2012
Rails Israel,male,Avi Tzurel,,2012
Rails Israel,male,Aviv Ben-Yosef,,2012
Rails Israel,male,Boris Nadion,,2012
Rails Israel,male,Chad Fowler,,2013
Rails Israel,male,Eran Barak Levi,,2012
